Group_State_AK,Group_State_AL,Group_State_AR,Group_State_AZ,Group_State_CA,Group_State_CO,Group_State_CT,Group_State_FL,Group_State_GA,Group_State_HI,Group_State_IA,Group_State_ID,Group_State_IL,Group_State_IN,Group_State_KS,Group_State_KY,Group_State_LA,Group_State_MA,Group_State_MD,Group_State_ME,Group_State_MI,Group_State_MN,Group_State_MO,Group_State_MS,Group_State_MT,Group_State_NC,Group_State_ND,Group_State_NE,Group_State_NH,Group_State_NJ,Group_State_NM,Group_State_NV,Group_State_NY,Group_State_OH,Group_State_OK,Group_State_OR,Group_State_PA,Group_State_RI,Group_State_SC,Group_State_SD,Group_State_TN,Group_State_TX,Group_State_UT,Group_State_VA,Group_State_WA,Group_State_WI,Group_State_WY,Travel_Type_A,Travel_Type_B,Travel_Type_T,Early_C_0,Early_C_1,GroupGradeType_Elementary->Elementary,GroupGradeType_Elementary->High,GroupGradeType_Elementary->Middle,GroupGradeType_High->High,GroupGradeType_K->Elementary,GroupGradeType_K->High,GroupGradeType_K->Middle,GroupGradeType_Middle->High,GroupGradeType_Middle->Middle,GroupGradeType_PK->Elementary,GroupGradeType_PK->High,GroupGradeType_PK->Middle,School_Sponsor_0,School_Sponsor_1,Poverty_Code_0,Poverty_Code_A,Poverty_Code_B,Poverty_Code_C,Poverty_Code_D,Poverty_Code_E,School_Type_CHD,School_Type_Catholic,School_Type_PUBLIC,School_Type_Private non-Christian,MDR_Low_Grade_1,MDR_Low_Grade_10,MDR_Low_Grade_2,MDR_Low_Grade_3,MDR_Low_Grade_4,MDR_Low_Grade_5,MDR_Low_Grade_6,MDR_Low_Grade_7,MDR_Low_Grade_8,MDR_Low_Grade_9,MDR_Low_Grade_K,MDR_Low_Grade_PK,MDR_High_Grade_1.0,MDR_High_Grade_2.0,MDR_High_Grade_3.0,MDR_High_Grade_4.0,MDR_High_Grade_5.0,MDR_High_Grade_6.0,MDR_High_Grade_7.0,MDR_High_Grade_8.0,MDR_High_Grade_9.0,MDR_High_Grade_10.0,MDR_High_Grade_11.0,MDR_High_Grade_12.0,Income_Level_A,Income_Level_B,Income_Level_C,Income_Level_D,Income_Level_E,Income_Level_F,Income_Level_G,Income_Level_H,Income_Level_I,Income_Level_J,Income_Level_K,Income_Level_L,Income_Level_M,Income_Level_N,Income_Level_O,Income_Level_P,Income_Level_P1,Income_Level_P3,Income_Level_P4,Income_Level_Q,Income_Level_Z,SchoolGradeType_Elementary->Elementary,SchoolGradeType_Elementary->High,SchoolGradeType_Elementary->Middle,SchoolGradeType_High->High,SchoolGradeType_Middle->High,SchoolGradeType_Middle->Middle,SchoolSizeIndicator_L,SchoolSizeIndicator_M-L,SchoolSizeIndicator_S,SchoolSizeIndicator_S-M,NumberOfMeetingswithParents_0,NumberOfMeetingswithParents_1,NumberOfMeetingswithParents_2,From_Grade,To_Grade,Days,Departure_Month,Return_Month,Days_LCtoDD,Days_InitialOrgtoDD,Days_DeptoDD,Tuition,FRP_Take_up_percent_,SPR_Group_Revenue,FPP_to_PAX,DifferenceTraveltoFirstMeeting,DifferenceTraveltoLastMeeting,logCancelled_Pax,logTotal_Discount_Pax,logFPP,logTotal_Pax,logFPP_to_School_enrollment,logFRP_Active,logFRP_Cancelled,logEZ_Pay_Take_Up_Rate,logNum_of_Non_FPP_PAX,logTotal_School_Enrollment
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13161547794561562,-0.439563618145336,0.12825710844406846,-0.5616858399636746,-0.9426907564724559,-0.7485387247938964,0.7517848404880321,-1.0292178070004903,-0.11943796435006951,0.5911708421856086,-0.5368927222304993,0.9824141919110743,-0.05377471081100725,-0.02029893160842047,0.7789783965771604,2.1252816056715287,1.8470272458223704,1.8023066877928424,0.8261013587789817,1.7805531579301457,1.001465789779603,0.6421326892994449,1.9182581260570137,0.7793523904330905
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.13161547794561562,0.04187206354051699,0.43791752799124983,1.096136485177257,1.5165438522612342,-0.1099867490089247,-1.2866940211331792,0.2101911109777486,0.6081659364160436,0.8022330933517436,0.5362025967984274,0.8685796489522619,0.14540663057132272,0.3997193320618329,1.4051249595805848,0.33682230709109096,0.46879393431314664,0.27300712646915737,-0.22180730872002302,0.8034056182186392,1.4615787120731885,-1.0431099053360258,0.332952321854305,0.23607878715233552
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.13161547794561562,-0.439563618145336,0.9024081573120218,-2.2195081651046062,-1.7624356260503526,-1.007000238802099,0.11759141687254408,-1.1342524610664426,1.304675653388733,0.8245181989764933,1.1480551909815875,0.9986003151048485,1.0893529875571473,-0.3629454098657324,-0.48597109692933677,0.33682230709109096,1.03908537107968,0.7907293939388206,0.12408278772571253,1.115204272970914,0.5674144870644954,-0.5798221044199218,0.332952321854305,0.27505406014101347
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.37582005326944745,0.52330774522637,-0.026573101329522217,1.096136485177257,0.6967989826833375,0.3765290420653394,0.28746465534097837,1.260537651637273,-0.576522466113397,1.0805807284983264,-0.49924025489615104,0.6337523966523555,0.37922820523753614,0.8307907079339351,-0.11495515228720747,-0.22468907746577235,0.5392550163930506,0.31229823334907253,-0.4551571572096193,0.8034056182186392,0.2795579015910122,1.0076230045862755,-0.2294438623091048,0.8913862279381352
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1464865403757418,-0.439563618145336,0.5927477377648405,-0.5616858399636746,-0.1229458868945592,2.1249451662384757,0.10626653430798179,-0.6720999831762519,-0.4505910217500312,0.15159699657326145,-0.356474649586747,-0.28156145877937655,-1.9849677163875108,-2.2088151475744775,1.0667607209189658,-1.0160949245627433,-1.1696762538009384,-1.3467045246619167,-0.7757017796760419,-0.7346922193606825,0.8026104427074916,-1.4791751043951344,-1.0220967644104593,0.23854381907257693
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.6687931340209308,-2.846742026574601,-2.039365828386201,-1.3905970025341405,-1.7624356260503526,-1.4631087929342217,-1.954862092442354,-1.1342524610664426,-1.8980252773339013,-0.8775187337570596,-1.917483191156604,1.7518808618543593,-1.9849677163875108,-2.2088151475744775,0.4079624519350311,-0.22468907746577235,0.6059054823493794,0.7363867152744564,0.16821179886892962,0.29413763511011504,0.2795579015910122,-0.9689728005894983,-0.2294438623091048,0.08318999457515878
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.13161547794561562,0.52330774522637,-0.1814033111031129,-1.3905970025341405,-0.9426907564724559,-1.2350545158681605,-2.068110918087977,-1.1342524610664426,-1.1439913203433782,-0.12212386930430547,-1.0138239751322446,0.827894773477746,-0.43481727693372546,-0.23030806344354715,0.93088005615727,-1.0160949245627433,-0.1853291989267117,-0.39261617854871345,0.31112099239412144,-0.0988928601328309,0.2795579015910122,-1.4791751043951344,-1.0220967644104593,-1.475212842616218
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8832555844845105,0.52330774522637,-0.6458939404238849,0.2672253226067912,0.6967989826833375,0.33091818665212713,0.8197341358754058,0.42026041910965345,-0.21427522492001158,1.6632157881232554,0.08437298878624774,0.4139270872399642,-1.9849677163875108,-2.2088151475744775,1.189679733886101,-1.0160949245627433,-0.9223027982746432,-0.7825458590258986,-0.6837190979502498,0.07633665008519545,1.3256629838239713,-0.38354835994959874,-1.0220967644104593,0.18338135559453825
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4055621781296996,2.449050471969782,-0.33623352087670355,1.096136485177257,0.6967989826833375,-0.8397604356203209,-2.0001616227006034,-0.18894057447287066,0.8351534781080361,2.0508849517323293,1.1574683078151746,-0.40846348187503767,-1.9849677163875108,-2.2088151475744775,-1.0088887011515755,-1.0160949245627433,-0.9223027982746432,-1.090476096144057,-0.5191510478675997,-0.19886740526040844,-0.6146063234176805,-1.4791751043951344,-1.0220967644104593,-0.8853664351738416
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.1464865403757418,0.52330774522637,0.43791752799124983,-1.3905970025341405,-1.7624356260503526,-0.642113395496401,-1.9208874447486672,-0.9031762221213472,-0.16918865841954733,0.45015737848797704,-0.18076313535978827,0.9229598149954623,-0.33089657708207504,-0.2082018390398496,0.6067664983808618,-1.0160949245627433,-0.6250142918525669,-0.8771713807138666,-0.3553104328613363,-0.19886740526040844,0.8026104427074916,-0.21854252679695813,-1.0220967644104593,-0.7486549164516348
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37582005326944745,0.52330774522637,-0.1814033111031129,0.2672253226067912,0.6967989826833375,0.2853073312389149,-1.2866940211331792,0.7773782429338917,-0.6216090326138611,0.034020099313157685,-0.723586206096643,0.8860359212282762,0.2926276220278275,-2.120390249959687,-1.9028222500159435,-1.0160949245627433,-0.6250142918525669,-0.6120449355543094,0.19271017215914346,-0.3093841375645924,-1.5087705484263731,0.7321811382062439,-1.0220967644104593,-1.7623298122532955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6390510091606787,-0.920999299831189,0.5927477377648405,-2.2195081651046062,-1.7624356260503526,-1.1742400419838774,-0.42600294622644563,-1.5123772157038713,-0.525217062854248,0.8255688392070887,-0.2937205373628332,1.3941740934994065,0.7169704797554,1.1071185129801544,-1.9028222500159435,-0.22468907746577235,0.5392550163930506,0.38742932720091455,0.022214210823305245,0.842992912364941,-1.5087705484263731,0.5653307540738751,-0.2294438623091048,0.09944895512123958
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.13161547794561562,0.04187206354051699,-0.33623352087670355,0.2672253226067912,0.6967989826833375,0.711008648428896,1.0915313174249006,0.5042881423624154,-0.5874054304410952,1.0769191614056368,-0.28587627333484394,0.7455327712991277,0.3099477386697692,0.6539409127043547,-1.9028222500159435,-1.0160949245627433,-0.8150409733905729,-0.8771713807138666,-0.4212496827118451,-0.19886740526040844,-1.5087705484263731,2.451803947565724,-1.0220967644104593,-0.9215260151649347
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.1464865403757418,-0.920999299831189,1.2120685768592032,-0.5616858399636746,-0.9426907564724559,-0.6117061585542596,-0.22215506006432448,-0.9872039453741092,0.48845332881136255,0.5691789328849571,0.7966321625276699,0.2860745880677487,0.8901716461748174,-0.38505163426942995,-0.11495515228720747,-1.0160949245627433,-0.7163696594686136,-0.8771713807138666,-0.7235016151712961,-0.3093841375645924,0.2795579015910122,1.5421065282829902,-1.0220967644104593,0.41960334455990034
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.37582005326944745,0.52330774522637,-0.1814033111031129,1.096136485177257,0.6967989826833375,-0.27722655219070297,-1.4565672596016135,0.6513366580547488,-1.8420557465057388,0.36568772287839707,-1.886106135044647,0.8284310996302638,0.11076639728743924,0.443931780869228,1.0667607209189658,0.772364374017694,1.3049965193113287,1.1778558675364128,1.1678911239858225,1.2287137000147288,1.1737221265997047,-0.5182566983366999,0.7691806926743816,-0.5190041357106372
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.13161547794561562,0.04187206354051699,-0.49106373065029424,1.096136485177257,1.5165438522612342,0.8022303592553205,0.3554139507283521,1.3865792365164158,0.9299907386779781,0.4205499925329416,0.6695550852742443,-0.4823901045690909,0.5177891383730701,0.9192156055487253,0.93088005615727,0.33682230709109096,-0.1853291989267117,-0.04219868714761696,-0.7658680384745593,0.1540713770745503,0.8026104427074916,1.1127080238449492,0.332952321854305,1.53473498762494
